Point_Name,X_m,Y_m,Z_m
VisnavModel3 v2:1 -> beacon1,0.9848077530122086,0.17364817766693047,-0.5000000000000003
VisnavModel3 v2:1 -> beacon2,1.0599996196024264,-0.2527860883092915,0.25000000000000044
VisnavModel3 v2:1 -> beacon3,0.9096158864219909,0.6000824436431526,0.2500000000000001
VisnavModel3 v2:1 -> beacon4,1.9696155060244172,0.34729635533386044,0.9999999999999991
VisnavModel3 v2:1 -> beacon5,1.819231772843982,1.2001648872863035,-0.4999999999999989
VisnavModel3 v2:1 -> beacon6,2.1199992392048523,-0.5055721766185821,-0.49999999999999917
